player_id,player_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,rec_yards,rec_tds,fumbles,receiving_fumbles_lost,air_yards,yac,rec_first_downs,rec_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr,player_name_norm,name_key,catch_rate,yards_per_reception,yards_per_target,targets_per_game
00-0038994,Jordan Addison,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy",2024,REG,MIN,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,20,1,0,0,1,2.730595105502289,0,63,99,875,9,0,0,1284,213,39,35.261808667586095,0,0.6814641744548287,0.19148936170212766,0.27762162162162163,0.48156917768832663,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,149.5,212.5,jordan addison,j.addison,0.6363636363636364,13.88888888888889,8.83838383838384,6.6
00-0038996,Tucker Kraft,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q",2024,REG,GB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,6,0,0,0,3,3.2640411788597703,0,50,70,707,7,1,1,374,456,30,37.24902736084562,1,1.8903743315508021,0.15086206896551724,0.08932409839980893,0.2888199723281421,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,113.3,163.3,tucker kraft,t.kraft,0.7142857142857143,14.14,10.1,4.117647058823529
00-0038997,Josh Downs,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg",2024,REG,IND,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,12,0,0,0,0,-0.872418099315837,0,72,107,803,5,0,0,734,396,40,25.597263740516762,0,1.0940054495912805,0.21747967479674796,0.13510031290263205,0.42078973122696434,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,15,16,161,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,111.5,183.5,josh downs,j.downs,0.6728971962616822,11.152777777777779,7.5046728971962615,7.642857142857143
00-0039021,Roschon Johnson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gxzw5kntjivjixre9whh",2024,REG,CHI,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,55,150,6,0,0,17,-4.452373653865858,0,16,20,104,0,0,0,11,96,6,6.6102612476970535,0,9.454545454545455,0.03802281368821293,0.0024261138067931186,0.05873250019707458,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,61.400000000000006,77.4,roschon johnson,r.johnson,0.8,6.5,5.2,1.5384615384615385
00-0039032,Tyjae Spears,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fc7vhbtw80einad9hsfu",2024,REG,TEN,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,84,312,4,0,0,19,-4.827575109383909,0,30,35,224,1,0,0,-31,255,9,-1.5182532323947617,0,-7.225806451612903,0.06903353057199212,-0.007251461988304094,0.09847427246617531,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,198,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,83.6,113.6,tyjae spears,t.spears,0.8571428571428571,7.466666666666667,6.4,2.9166666666666665
00-0039040,De'Von Achane,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",2024,REG,MIA,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,203,907,6,0,0,40,-11.281631010235287,0,78,87,592,6,1,0,-35,665,30,23.8639774751283,0,-16.914285714285715,0.15316901408450703,-0.009431420102398275,0.22315152705508176,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,221.9,299.9,de'von achane,d.achane,0.896551724137931,7.589743589743589,6.804597701149425,5.117647058823529
00-0039041,Elijah Higgins,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yjvdxmqromyt64w89bhq",2024,REG,ARI,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,20,24,172,2,0,0,108,90,10,9.530997933354229,0,1.5925925925925926,0.045889101338432124,0.029212875304300785,0.08928266472065874,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,29.2,49.2,elijah higgins,e.higgins,0.8333333333333334,8.6,7.166666666666667,1.6
00-0039050,Payne Durham,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjyd8bvvkjttepqv82u",2024,REG,TB,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,11,14,115,2,1,0,124,24,5,10.39665140165016,0,0.9274193548387096,0.02486678507992895,0.03125,0.059175177619893424,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,23.5,34.5,payne durham,p.durham,0.7857142857142857,10.454545454545455,8.214285714285714,1.75
00-0039052,Trey Palmer,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ptc6qdhbltadeencvb9r",2024,REG,TB,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,12,22,172,1,0,0,315,42,7,5.945010595227359,0,0.546031746031746,0.03907637655417407,0.0793850806451613,0.11418412128287402,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,25,17,136,1,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,23.2,35.2,trey palmer,t.palmer,0.5454545454545454,14.333333333333334,7.818181818181818,1.4666666666666666
00-0039062,Jonathan Mingo,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adaubthdtcqe2ez7dw9w",2024,REG,DAL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,5,0,1,1,0,-5.329153632046655,0,17,42,167,0,0,0,462,67,6,-13.365285038730876,0,0.36147186147186144,0.08108108108108109,0.10349462365591398,0.19406785818076142,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,15.2,32.2,jonathan mingo,j.mingo,0.40476190476190477,9.823529411764707,3.9761904761904763,3.0
00-0039064,Zay Flowers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",2024,REG,BAL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,56,0,0,0,1,2.1462229378521442,0,74,116,1059,4,0,0,1207,463,48,44.65668916783794,0,0.8773819386909694,0.2538293216630197,0.2900048053820279,0.5837473462619491,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,135.5,209.5,zay flowers,z.flowers,0.6379310344827587,14.31081081081081,9.129310344827585,6.823529411764706
00-0039065,Sam LaPorta,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfcy3taaoage00rrl0cc",2024,REG,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,60,83,726,7,0,0,580,343,39,31.423356847606563,0,1.2517241379310344,0.15900383141762453,0.16633209062231144,0.35493821056205477,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,114.60000000000001,174.60000000000002,sam laporta,s.laporta,0.7228915662650602,12.1,8.74698795180723,5.1875
00-0039066,Michael Mayer,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crb4nzumiww6ftxcyiqm",2024,REG,LV,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,21,32,156,0,0,0,197,61,8,-0.014009829477826585,0,0.7918781725888325,0.05405405405405406,0.044219977553310884,0.1120350653683987,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,15.600000000000001,36.6,michael mayer,m.mayer,0.65625,7.428571428571429,4.875,2.909090909090909
00-0039067,Rashee Rice,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iy0uidp9wokc6a7u8lwq",2024,REG,KC,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,0,0,0,1,2.3496119239134714,0,24,29,288,2,0,0,151,186,15,16.473272208531853,0,1.9072847682119205,0.050699300699300696,0.0396741986337362,0.10382089009256638,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,40.900000000000006,64.9,rashee rice,r.rice,0.8275862068965517,12.0,9.931034482758621,7.25
00-0039074,Davis Allen,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knzujvs0ge3lozkyilsf",2024,REG,LA,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,13,39,0,0,0,50,21,2,-3.9936565516815072,0,0.78,0.024029574861367836,0.01212415130940834,0.04453126820863759,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,3.9000000000000004,9.9,davis allen,d.allen,0.46153846153846156,6.5,3.0,1.8571428571428572
00-0039075,Puka Nacua,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvi4hdm6fywcekfe7ceb",2024,REG,LA,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,11,46,1,0,0,2,2.145730836549774,0,79,106,990,3,0,0,839,518,47,52.345289923626964,0,1.1799761620977354,0.19593345656192238,0.20344325897187196,0.4363104661231939,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,127.60000000000001,206.60000000000002,puka nacua,p.nacua,0.7452830188679245,12.531645569620252,9.339622641509434,9.636363636363637
00-0039139,Jahmyr Gibbs,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hjxk3judytgsxkqiilre",2024,REG,DET,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,250,1412,16,0,0,70,35.06442361974041,0,52,63,517,4,1,1,-11,593,24,14.967730785883788,0,-47.0,0.1206896551724138,-0.0031545741324921135,0.1788262808658762,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,310.9,362.9,jahmyr gibbs,j.gibbs,0.8253968253968254,9.942307692307692,8.206349206349206,3.7058823529411766
00-0039144,Luke Musgrave,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erqld7keza48co6umuaa",2024,REG,GB,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,7,10,45,0,0,0,66,18,2,-4.797618536302842,0,0.6818181818181818,0.021551724137931036,0.015763076188201577,0.04336173953863766,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,4.5,11.5,luke musgrave,l.musgrave,0.7,6.428571428571429,4.5,1.4285714285714286
00-0039146,Jayden Reed,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",2024,REG,GB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,20,163,1,1,1,7,-2.875319968268741,0,55,75,857,6,0,0,680,380,29,41.130441204358625,0,1.2602941176470588,0.16163793103448276,0.16240745163601625,0.3561421126969355,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,14,110,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,142.0,197.0,jayden reed,j.reed,0.7333333333333333,15.581818181818182,11.426666666666666,4.411764705882353
00-0039163,C.J. Stroud,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt4zrtxlhifaljhj0rn7",2024,REG,HOU,17,336,532,3727,20,12,52,-408,3,2,4424,1664,188,-13.10815222310596,-1.6822981576788494,0,0.8424502712477396,52,233,0,3,2,16,-7.207441442735238,0,0,1,0,0,0,0,10,0,0,-0.7261459626606666,0,0.0,0.0018281535648994515,0.002149151085321298,0.0042466361070740855,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,220.38000000000002,220.38000000000002,c.j. stroud,c.stroud,0.0,,0.0,0.058823529411764705
00-0039164,Anthony Richardson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrddeyklfcgk9qybgofq",2024,REG,IND,11,126,264,1814,8,12,14,-115,2,2,3224,776,73,-39.1652161869027,-10.85959145702033,0,0.5626550868486352,86,499,6,6,1,38,23.787995245003096,1,1,1,-1,0,0,0,-8,7,0,-1.0558494784636423,0,0.0,0.0020325203252032522,-0.0014724829744156083,0.0020180424057139523,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,6,9,0,0,0,2,14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,162.36,163.36,anthony richardson,a.richardson,1.0,-1.0,-1.0,0.09090909090909091
00-0039165,Zach Charbonnet,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqbzg5e8pdltbnb7hc8p",2024,REG,SEA,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,135,569,8,0,0,35,-11.281588777757777,0,42,52,340,1,0,0,-54,377,6,-7.442102621267638,0,-6.296296296296297,0.0913884007029877,-0.013125911521633447,0.12789446298933815,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,144.9,186.9,zach charbonnet,z.charbonnet,0.8076923076923077,8.095238095238095,6.538461538461538,3.0588235294117645
00-0039236,Johnny Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azz7slr16byvcvbnaifa",2024,REG,PHI,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,15,38,1,0,0,147,15,3,-1.154108721046577,0,0.2585034013605442,0.03588516746411483,0.04220499569336779,0.0833712481815297,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,9.8,14.8,johnny wilson,j.wilson,0.3333333333333333,7.6,2.533333333333333,1.5
00-0039244,Chris Collier,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oduxbaidoa1x5mzhhiz0",2024,REG,LV,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,12,0,0,0,0,-3.004719461896457,0,1,2,-4,0,0,0,-5,1,0,-1.598184967180714,0,0.8,0.00437636761487965,-0.001201345506967804,0.005723609567442012,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,286,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.8,1.8,chris collier,c.collier,0.5,-4.0,-2.0,0.3333333333333333
00-0039299,George Holani,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nadkmkb2sqgjhbkpirkg",2024,REG,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,10,0,0,0,1,-0.7718284350121394,0,1,1,-1,0,0,0,-1,0,0,-0.40869680093601346,0,1.0,0.0017574692442882249,-0.00024307243558580456,0.0024660531615222745,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.9,1.9,george holani,g.holani,1.0,-1.0,-1.0,0.3333333333333333
00-0039316,Baylor Cupp,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pcvvfurbbzefkwnojcid",2024,REG,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.6781798339216039,0,,0.0017482517482517483,0.0,0.0026223776223776225,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,baylor cupp,b.cupp,0.0,,0.0,1.0
00-0039325,Carson Steele,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fafuydt7skhufescqhxv",2024,REG,KC,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,56,183,0,3,2,15,-11.983610462734525,0,7,11,26,0,0,0,-17,43,0,-2.9024881075602025,0,-1.5294117647058822,0.019230769230769232,-0.004466631634261692,0.025719511702170662,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,16.900000000000002,23.900000000000002,carson steele,c.steele,0.6363636363636364,3.7142857142857144,2.3636363636363638,0.8461538461538461
00-0039337,Malik Nabers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w3edoyyuomqlovvp9ixc",2024,REG,NYG,15,0,1,0,0,0,0,0,0,0,1,0,0,-0.9637323682836723,-69.16041374206543,0,0.0,5,2,0,0,0,1,-0.5598147131386213,0,109,170,1204,7,1,0,1609,462,55,45.6944160882511,1,0.7482908638906153,0.30685920577617326,0.40034834535954217,0.7405326504159394,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,164.60000000000002,273.6,malik nabers,m.nabers,0.6411764705882353,11.045871559633028,7.08235294117647,11.333333333333334
00-0039338,Brock Bowers,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzp2ffi0lomamxofsrhy",2024,REG,LV,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,13,0,0,0,2,-0.8622522107325494,0,112,153,1194,5,0,0,923,596,61,27.10558140553514,0,1.2936078006500542,0.25844594594594594,0.20718294051627384,0.5326969772803106,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,150.7,262.7,brock bowers,b.bowers,0.7320261437908496,10.660714285714286,7.803921568627451,9.0
00-0039342,Xavier Legette,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4jj8rvgzji7zut86ux7",2024,REG,CAR,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,24,0,0,0,2,-0.5907587714027613,0,49,84,497,4,0,0,1030,112,27,4.517763540836107,0,0.4825242718446602,0.16216216216216217,0.2307347670250896,0.404757580160806,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,102,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,76.1,125.1,xavier legette,x.legette,0.5833333333333334,10.142857142857142,5.916666666666667,5.6
00-0039344,Jonathon Brooks,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jah18lvdpgwurx7dgys4",2024,REG,CAR,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,22,0,0,0,0,-2.7779255713685416,0,3,3,23,0,0,0,-8,31,2,1.456625814549625,0,-2.875,0.005791505791505791,-0.0017921146953405018,0.007432778400520336,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,4.5,7.5,jonathon brooks,j.brooks,1.0,7.666666666666667,7.666666666666667,1.0
00-0039355,Luke McCaffrey,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqzscuxu9lxjfhoyxsjg",2024,REG,WAS,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,18,24,168,0,0,0,170,97,8,3.363106011154052,0,0.9882352941176471,0.047619047619047616,0.042585170340681364,0.10123819066704838,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,299,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,16.8,34.8,luke mccaffrey,l.mccaffrey,0.75,9.333333333333334,7.0,1.8461538461538463
00-0039356,Ja'Tavion Sanders,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/le2akm1cbou170ioctxl",2024,REG,CAR,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,33,43,342,1,1,0,268,190,14,11.650561878045883,0,1.2761194029850746,0.08301158301158301,0.06003584229390681,0.16654246412310927,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,19,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,40.2,73.2,ja'tavion sanders,j.sanders,0.7674418604651163,10.363636363636363,7.953488372093023,2.8666666666666667
00-0039359,Cade Stover,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ltjwprbwuy9dtyz1dg7y",2024,REG,HOU,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,15,22,133,1,0,0,118,94,5,4.6233361817430705,0,1.1271186440677967,0.04021937842778794,0.025359982806791317,0.07808105560643583,0,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,19.3,34.3,cade stover,c.stover,0.6818181818181818,8.866666666666667,6.045454545454546,1.5714285714285714
00-0039361,Bucky Irving,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",2024,REG,TB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,207,1122,8,2,1,57,20.879305200389354,0,47,52,392,0,0,0,-159,528,16,14.571046194164772,0,-2.4654088050314464,0.09236234458259325,-0.04007056451612903,0.11049412171259956,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,176,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,197.4,244.4,bucky irving,b.irving,0.9038461538461539,8.340425531914894,7.538461538461538,3.0588235294117645
