player_id,player_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,rush_attempts,rush_yards,rush_tds,fumbles,rushing_fumbles_lost,rush_first_downs,rush_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr,player_name_norm,name_key,yards_per_carry,games_missed
00-0038611,Chris Rodriguez Jr.,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5nbh1nza9je683o17h1",2024,REG,WAS,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,35,173,2,0,0,10,7.9402524094621185,0,1,1,12,0,0,0,1,11,1,1.138391637650784,0,12.0,0.001984126984126984,0.000250501002004008,0.0031515411775932816,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,30.5,31.5,chris rodriguez jr.,c.jr,4.942857142857143,10
00-0038621,DeMario Douglas,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/almsm6nmovpasu8ts9u3",2024,REG,NE,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,16,0,0,0,0,0.7360740574076772,0,66,87,621,3,1,0,531,359,31,20.82534351814231,0,1.1694915254237288,0.174,0.13806552262090482,0.35764586583463337,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,81.7,147.7,demario douglas,d.douglas,5.333333333333333,1
00-0038622,Deuce Vaughn,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z8lnunc6vvq9qlnidaw3",2024,REG,DAL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,17,70,0,0,0,2,-4.091768574377056,0,3,5,18,0,0,0,0,13,0,-1.9020850348751992,0,0.0,0.008038585209003215,0.0,0.012057877813504822,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,8.8,11.8,deuce vaughn,d.vaughn,4.117647058823529,12
00-0038636,Kenny McIntosh,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysygpo0sm8rbptosqrrc",2024,REG,SEA,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,31,172,0,0,0,8,1.4880797801888548,0,3,4,22,0,0,0,5,17,1,-0.40405713935615495,0,4.4,0.007029876977152899,0.0012153621779290229,0.011395568990279666,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,153,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,19.400000000000002,22.400000000000002,kenny mcintosh,k.mcintosh,5.548387096774194,6
00-0038678,Jordan Mims,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvamfcrdqvkwtnpgmzdh",2024,REG,NO,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,20,70,0,0,0,3,-3.176775460189674,0,12,18,71,0,0,0,3,80,4,-7.65832852014243,0,23.666666666666668,0.03481624758220503,0.0006772009029345372,0.05269841200536172,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,14.100000000000001,26.1,jordan mims,j.mims,3.5,9
00-0038685,Chris Brooks,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nnwloijqopel4em6vfhb",2024,REG,GB,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,36,183,1,0,0,12,4.7882587546024995,0,11,13,69,0,0,0,-22,95,2,-3.788488999606906,0,-3.1363636363636362,0.028017241379310345,-0.005254358729400526,0.03834781095838515,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,31.200000000000003,42.2,chris brooks,c.brooks,5.083333333333333,6
00-0038705,Emari Demercado,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jasnk9akri8eghfgolsn",2024,REG,ARI,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,24,223,1,0,0,8,12.362201262753462,0,16,20,104,0,0,0,26,95,3,-3.348794431036042,0,4.0,0.03824091778202677,0.007032729239924263,0.06228428714098714,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,64,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,38.7,54.7,emari demercado,e.demercado,9.291666666666666,4
00-0038738,Hunter Luepke,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buachhzmd8p3hq2olwtf",2024,REG,DAL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,12,38,0,0,0,6,0.9359209736109828,0,12,16,111,0,0,0,39,84,5,4.598201807206468,0,2.8461538461538463,0.02572347266881029,0.008322663252240717,0.04441107327978394,0,4,0,8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,14.9,26.9,hunter luepke,h.luepke,3.1666666666666665,3
00-0038794,Jaleel McLaughlin,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pw2tngyy8k8jlb1qpooo",2024,REG,DEN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,113,496,1,0,0,25,-0.9885519364324864,0,24,27,76,2,1,1,-109,167,3,-11.26463073791448,0,-0.6972477064220184,0.04918032786885246,-0.02639225181598063,0.055295915532092246,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,73.2,97.2,jaleel mclaughlin,j.mclaughlin,4.389380530973451,1
00-0038797,Emanuel Wilson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xni9gnwmhdex7h1ey3jq",2024,REG,GB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,103,502,4,0,0,28,9.20893033756883,0,11,14,48,1,0,0,-63,99,3,-3.5111703557152856,0,-0.7619047619047619,0.03017241379310345,-0.015046572725101504,0.03472601978208412,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,85.0,96.0,emanuel wilson,e.wilson,4.87378640776699,0
00-0038951,Sean Tucker,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zyzp7e2gos47ebzur9gi",2024,REG,TB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,50,308,2,1,0,17,10.127416212595037,0,9,12,109,1,0,0,12,105,6,7.420048496831441,0,9.083333333333334,0.021314387211367674,0.0030241935483870967,0.034088516300922474,0,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,410,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,59.7,68.7,sean tucker,s.tucker,6.16,0
00-0038976,Marvin Mims Jr.,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l",2024,REG,DEN,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,13,42,0,0,0,3,-2.578464596881531,0,39,52,503,6,1,0,384,477,14,22.4124603020632,0,1.3098958333333333,0.0947176684881603,0.09297820823244551,0.20716124849495227,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26,408,7,194,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,90.5,129.5,marvin mims jr.,m.jr,3.230769230769231,0
00-0038977,Tank Dell,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykyiamjbjkjklnnttisw",2024,REG,HOU,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,43,0,0,0,4,-2.2630523863481358,0,51,81,667,3,0,0,1016,164,35,21.898456696416915,0,0.656496062992126,0.1480804387568556,0.2183537502686439,0.3749682833233341,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,95,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,89.0,140.0,tank dell,t.dell,4.777777777777778,3
00-0038979,Cedric Tillman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a4mcdjjl1pkxr3etechx",2024,REG,CLE,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-5,0,0,0,0,-2.4089463611129656,0,29,49,339,3,1,1,552,104,15,-1.2665879018350807,1,0.6141304347826086,0.07728706624605679,0.10741389375364857,0.19112032499663917,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,51.4,80.4,cedric tillman,c.tillman,-5.0,8
00-0038994,Jordan Addison,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy",2024,REG,MIN,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,20,1,0,0,1,2.730595105502289,0,63,99,875,9,0,0,1284,213,39,35.261808667586095,0,0.6814641744548287,0.19148936170212766,0.27762162162162163,0.48156917768832663,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,149.5,212.5,jordan addison,j.addison,6.666666666666667,2
00-0038996,Tucker Kraft,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q",2024,REG,GB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,6,0,0,0,3,3.2640411788597703,0,50,70,707,7,1,1,374,456,30,37.24902736084562,1,1.8903743315508021,0.15086206896551724,0.08932409839980893,0.2888199723281421,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,113.3,163.3,tucker kraft,t.kraft,2.0,0
00-0038997,Josh Downs,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg",2024,REG,IND,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,12,0,0,0,0,-0.872418099315837,0,72,107,803,5,0,0,734,396,40,25.597263740516762,0,1.0940054495912805,0.21747967479674796,0.13510031290263205,0.42078973122696434,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,15,16,161,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,111.5,183.5,josh downs,j.downs,12.0,3
00-0038998,Jake Haener,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jfxyp1qkekty7jwh5kcr",2024,REG,NO,8,18,39,226,1,1,6,-55,0,0,345,97,10,-14.948479153761138,-17.318424018653666,0,0.6550724637681159,11,22,0,0,0,0,-1.5562912306049839,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,13.240000000000002,13.240000000000002,jake haener,j.haener,2.0,9
00-0039021,Roschon Johnson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gxzw5kntjivjixre9whh",2024,REG,CHI,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,55,150,6,0,0,17,-4.452373653865858,0,16,20,104,0,0,0,11,96,6,6.6102612476970535,0,9.454545454545455,0.03802281368821293,0.0024261138067931186,0.05873250019707458,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,61.400000000000006,77.4,roschon johnson,r.johnson,2.727272727272727,4
00-0039032,Tyjae Spears,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fc7vhbtw80einad9hsfu",2024,REG,TEN,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,84,312,4,0,0,19,-4.827575109383909,0,30,35,224,1,0,0,-31,255,9,-1.5182532323947617,0,-7.225806451612903,0.06903353057199212,-0.007251461988304094,0.09847427246617531,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,198,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,83.6,113.6,tyjae spears,t.spears,3.7142857142857144,5
00-0039040,De'Von Achane,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",2024,REG,MIA,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,203,907,6,0,0,40,-11.281631010235287,0,78,87,592,6,1,0,-35,665,30,23.8639774751283,0,-16.914285714285715,0.15316901408450703,-0.009431420102398275,0.22315152705508176,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,221.9,299.9,de'von achane,d.achane,4.467980295566503,0
00-0039062,Jonathan Mingo,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adaubthdtcqe2ez7dw9w",2024,REG,DAL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,5,0,1,1,0,-5.329153632046655,0,17,42,167,0,0,0,462,67,6,-13.365285038730876,0,0.36147186147186144,0.08108108108108109,0.10349462365591398,0.19406785818076142,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,15.2,32.2,jonathan mingo,j.mingo,2.5,3
00-0039064,Zay Flowers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",2024,REG,BAL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,56,0,0,0,1,2.1462229378521442,0,74,116,1059,4,0,0,1207,463,48,44.65668916783794,0,0.8773819386909694,0.2538293216630197,0.2900048053820279,0.5837473462619491,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,135.5,209.5,zay flowers,z.flowers,6.222222222222222,0
00-0039067,Rashee Rice,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iy0uidp9wokc6a7u8lwq",2024,REG,KC,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,0,0,0,1,2.3496119239134714,0,24,29,288,2,0,0,151,186,15,16.473272208531853,0,1.9072847682119205,0.050699300699300696,0.0396741986337362,0.10382089009256638,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,40.900000000000006,64.9,rashee rice,r.rice,1.0,13
00-0039075,Puka Nacua,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvi4hdm6fywcekfe7ceb",2024,REG,LA,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,11,46,1,0,0,2,2.145730836549774,0,79,106,990,3,0,0,839,518,47,52.345289923626964,0,1.1799761620977354,0.19593345656192238,0.20344325897187196,0.4363104661231939,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,127.60000000000001,206.60000000000002,puka nacua,p.nacua,4.181818181818182,6
00-0039139,Jahmyr Gibbs,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hjxk3judytgsxkqiilre",2024,REG,DET,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,250,1412,16,0,0,70,35.06442361974041,0,52,63,517,4,1,1,-11,593,24,14.967730785883788,0,-47.0,0.1206896551724138,-0.0031545741324921135,0.1788262808658762,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,310.9,362.9,jahmyr gibbs,j.gibbs,5.648,0
00-0039146,Jayden Reed,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",2024,REG,GB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,20,163,1,1,1,7,-2.875319968268741,0,55,75,857,6,0,0,680,380,29,41.130441204358625,0,1.2602941176470588,0.16163793103448276,0.16240745163601625,0.3561421126969355,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,14,110,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,142.0,197.0,jayden reed,j.reed,8.15,0
00-0039150,Bryce Young,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qy1lfhlzhiacsyzzm1j7",2024,REG,CAR,14,234,384,2403,15,9,29,-186,3,1,3358,969,118,-25.866598704779832,0.6654147484176329,0,0.7156045265038713,43,249,6,1,1,16,15.547885201842291,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,195.02,195.02,bryce young,b.young,5.790697674418604,3
00-0039152,Will Levis,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n7usvaleeuqvwomo68kf",2024,REG,TEN,12,190,301,2091,13,12,41,-233,5,3,2621,929,86,-65.51893214026177,-0.43229679130528853,1,0.797787104158718,45,183,0,5,3,25,-17.496554256690235,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,119.94,119.94,will levis,w.levis,4.066666666666666,5
00-0039163,C.J. Stroud,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt4zrtxlhifaljhj0rn7",2024,REG,HOU,17,336,532,3727,20,12,52,-408,3,2,4424,1664,188,-13.10815222310596,-1.6822981576788494,0,0.8424502712477396,52,233,0,3,2,16,-7.207441442735238,0,0,1,0,0,0,0,10,0,0,-0.7261459626606666,0,0.0,0.0018281535648994515,0.002149151085321298,0.0042466361070740855,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,220.38000000000002,220.38000000000002,c.j. stroud,c.stroud,4.480769230769231,0
00-0039164,Anthony Richardson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrddeyklfcgk9qybgofq",2024,REG,IND,11,126,264,1814,8,12,14,-115,2,2,3224,776,73,-39.1652161869027,-10.85959145702033,0,0.5626550868486352,86,499,6,6,1,38,23.787995245003096,1,1,1,-1,0,0,0,-8,7,0,-1.0558494784636423,0,0.0,0.0020325203252032522,-0.0014724829744156083,0.0020180424057139523,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,6,9,0,0,0,2,14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,162.36,163.36,anthony richardson,a.richardson,5.8023255813953485,6
00-0039165,Zach Charbonnet,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqbzg5e8pdltbnb7hc8p",2024,REG,SEA,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,135,569,8,0,0,35,-11.281588777757777,0,42,52,340,1,0,0,-54,377,6,-7.442102621267638,0,-6.296296296296297,0.0913884007029877,-0.013125911521633447,0.12789446298933815,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,144.9,186.9,zach charbonnet,z.charbonnet,4.214814814814815,0
00-0039244,Chris Collier,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oduxbaidoa1x5mzhhiz0",2024,REG,LV,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,12,0,0,0,0,-3.004719461896457,0,1,2,-4,0,0,0,-5,1,0,-1.598184967180714,0,0.8,0.00437636761487965,-0.001201345506967804,0.005723609567442012,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,286,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.8,1.8,chris collier,c.collier,2.4,11
00-0039299,George Holani,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nadkmkb2sqgjhbkpirkg",2024,REG,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,10,0,0,0,1,-0.7718284350121394,0,1,1,-1,0,0,0,-1,0,0,-0.40869680093601346,0,1.0,0.0017574692442882249,-0.00024307243558580456,0.0024660531615222745,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.9,1.9,george holani,g.holani,3.3333333333333335,14
00-0039325,Carson Steele,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fafuydt7skhufescqhxv",2024,REG,KC,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,56,183,0,3,2,15,-11.983610462734525,0,7,11,26,0,0,0,-17,43,0,-2.9024881075602025,0,-1.5294117647058822,0.019230769230769232,-0.004466631634261692,0.025719511702170662,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,16.900000000000002,23.900000000000002,carson steele,c.steele,3.267857142857143,4
00-0039337,Malik Nabers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w3edoyyuomqlovvp9ixc",2024,REG,NYG,15,0,1,0,0,0,0,0,0,0,1,0,0,-0.9637323682836723,-69.16041374206543,0,0.0,5,2,0,0,0,1,-0.5598147131386213,0,109,170,1204,7,1,0,1609,462,55,45.6944160882511,1,0.7482908638906153,0.30685920577617326,0.40034834535954217,0.7405326504159394,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,164.60000000000002,273.6,malik nabers,m.nabers,0.4,2
00-0039338,Brock Bowers,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzp2ffi0lomamxofsrhy",2024,REG,LV,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,13,0,0,0,2,-0.8622522107325494,0,112,153,1194,5,0,0,923,596,61,27.10558140553514,0,1.2936078006500542,0.25844594594594594,0.20718294051627384,0.5326969772803106,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,150.7,262.7,brock bowers,b.bowers,2.6,0
